filename,onset_sec,offset_sec
audio_recording_2025-09-15T08_19_42.930824Z_ch_04_aug_v3_bandpass.wav,25.11,25.19
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v3_bandpass.wav,5.7,5.89
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v3_bandpass.wav,11.37,11.52
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v3_bandpass.wav,12.14,12.24
audio_recording_2025-09-15T15_31_48.237529Z_ch_28_aug_v3_bandpass.wav,14.54,14.68
audio_recording_2025-09-15T15_36_48.404392Z_ch_21_aug_v3_bandpass.wav,50.19,50.34
audio_recording_2025-09-15T15_36_48.404392Z_ch_22_aug_v3_bandpass.wav,0.19,0.35
audio_recording_2025-09-15T15_36_48.404392Z_ch_22_aug_v3_bandpass.wav,50.15,50.34
audio_recording_2025-09-15T15_36_48.404392Z_ch_28_aug_v3_bandpass.wav,50.17,50.36
audio_recording_2025-09-15T15_36_48.404392Z_ch_29_aug_v3_bandpass.wav,19.72,19.91
audio_recording_2025-09-15T15_36_48.404392Z_ch_29_aug_v3_bandpass.wav,25.81,25.86
audio_recording_2025-09-15T15_36_48.404392Z_ch_29_aug_v3_bandpass.wav,50.18,50.35
audio_recording_2025-09-15T15_39_48.635876Z_ch_12_aug_v3_bandpass.wav,13.15,13.36
audio_recording_2025-09-15T15_39_48.635876Z_ch_18_aug_v3_bandpass.wav,13.17,13.37
audio_recording_2025-09-15T15_39_48.635876Z_ch_18_aug_v3_bandpass.wav,50.2,50.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_19_aug_v3_bandpass.wav,13.16,13.36
audio_recording_2025-09-15T15_39_48.635876Z_ch_21_aug_v3_bandpass.wav,13.16,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_22_aug_v3_bandpass.wav,13.17,13.37
audio_recording_2025-09-15T15_39_48.635876Z_ch_23_aug_v3_bandpass.wav,13.15,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_28_aug_v3_bandpass.wav,13.17,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_29_aug_v3_bandpass.wav,13.16,13.38
audio_recording_2025-09-15T15_39_48.635876Z_ch_31_aug_v3_bandpass.wav,13.15,13.38
audio_recording_2025-09-15T16_12_49.177436Z_ch_03_aug_v3_bandpass.wav,47.76,47.89
audio_recording_2025-09-15T16_12_49.177436Z_ch_03_aug_v3_bandpass.wav,56.2,56.63
audio_recording_2025-09-15T16_12_49.177436Z_ch_04_aug_v3_bandpass.wav,47.76,47.87
audio_recording_2025-09-15T16_12_49.177436Z_ch_04_aug_v3_bandpass.wav,56.19,56.62
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v3_bandpass.wav,9.33,9.54
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v3_bandpass.wav,39.24,39.41
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v3_bandpass.wav,42.38,42.59
audio_recording_2025-09-15T16_17_48.997347Z_ch_12_aug_v3_bandpass.wav,43.61,43.86
audio_recording_2025-09-15T16_17_48.997347Z_ch_13_aug_v3_bandpass.wav,9.32,9.53
audio_recording_2025-09-15T16_17_48.997347Z_ch_13_aug_v3_bandpass.wav,43.63,43.84
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v3_bandpass.wav,9.34,9.54
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v3_bandpass.wav,39.26,39.43
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v3_bandpass.wav,42.41,42.6
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v3_bandpass.wav,43.64,43.87
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v3_bandpass.wav,48.77,48.96
audio_recording_2025-09-15T16_17_48.997347Z_ch_19_aug_v3_bandpass.wav,52.53,52.68
audio_recording_2025-09-15T17_00_49.337312Z_ch_00_aug_v3_bandpass.wav,33.32,33.57
audio_recording_2025-09-15T17_00_49.337312Z_ch_00_aug_v3_bandpass.wav,37.37,37.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_00_aug_v3_bandpass.wav,47.35,47.56
audio_recording_2025-09-15T17_00_49.337312Z_ch_08_aug_v3_bandpass.wav,1.71,1.81
audio_recording_2025-09-15T17_00_49.337312Z_ch_08_aug_v3_bandpass.wav,33.32,33.57
audio_recording_2025-09-15T17_00_49.337312Z_ch_08_aug_v3_bandpass.wav,37.37,37.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_09_aug_v3_bandpass.wav,3.69,3.76
audio_recording_2025-09-15T17_00_49.337312Z_ch_09_aug_v3_bandpass.wav,33.33,33.57
audio_recording_2025-09-15T17_00_49.337312Z_ch_09_aug_v3_bandpass.wav,37.36,37.58
audio_recording_2025-09-15T17_00_49.337312Z_ch_15_aug_v3_bandpass.wav,33.34,33.56
audio_recording_2025-09-15T17_00_49.337312Z_ch_15_aug_v3_bandpass.wav,37.38,37.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_16_aug_v3_bandpass.wav,1.71,1.83
audio_recording_2025-09-15T17_00_49.337312Z_ch_16_aug_v3_bandpass.wav,33.34,33.59
audio_recording_2025-09-15T17_00_49.337312Z_ch_16_aug_v3_bandpass.wav,37.41,37.57
audio_recording_2025-09-15T17_47_49.440300Z_ch_18_aug_v3_bandpass.wav,0.4,0.54
audio_recording_2025-09-15T17_47_49.440300Z_ch_19_aug_v3_bandpass.wav,0.4,0.54
audio_recording_2025-09-15T18_21_49.082933Z_ch_19_aug_v3_bandpass.wav,22.43,22.57
audio_recording_2025-09-15T18_44_49.063978Z_ch_08_aug_v3_bandpass.wav,14.09,14.18
audio_recording_2025-09-15T19_15_49.157709Z_ch_06_aug_v3_bandpass.wav,15.72,15.83
audio_recording_2025-09-15T19_33_49.531284Z_ch_11_aug_v3_bandpass.wav,52.28,52.4
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v3_bandpass.wav,4.13,4.2
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v3_bandpass.wav,27.6,27.89
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v3_bandpass.wav,28.66,28.95
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v3_bandpass.wav,36.63,36.99
audio_recording_2025-09-15T20_31_49.268229Z_ch_19_aug_v3_bandpass.wav,48.93,49.03
audio_recording_2025-09-15T21_04_49.586530Z_ch_05_aug_v3_bandpass.wav,4.32,4.38
audio_recording_2025-09-15T21_04_49.586530Z_ch_05_aug_v3_bandpass.wav,9.16,9.32
audio_recording_2025-09-15T21_04_49.586530Z_ch_11_aug_v3_bandpass.wav,4.32,4.39
audio_recording_2025-09-15T21_04_49.586530Z_ch_11_aug_v3_bandpass.wav,9.14,9.31
audio_recording_2025-09-15T21_04_49.586530Z_ch_11_aug_v3_bandpass.wav,10.29,10.46
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v3_bandpass.wav,9.15,9.28
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v3_bandpass.wav,10.3,10.43
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v3_bandpass.wav,51.05,51.19
audio_recording_2025-09-15T21_04_49.586530Z_ch_12_aug_v3_bandpass.wav,52.68,52.86
audio_recording_2025-09-15T21_49_48.905707Z_ch_17_aug_v3_bandpass.wav,29.25,29.45
audio_recording_2025-09-15T21_49_48.905707Z_ch_19_aug_v3_bandpass.wav,17.13,17.3
audio_recording_2025-09-15T21_49_48.905707Z_ch_19_aug_v3_bandpass.wav,23.48,23.71
audio_recording_2025-09-15T21_49_48.905707Z_ch_19_aug_v3_bandpass.wav,29.49,29.69
audio_recording_2025-09-15T22_43_49.201800Z_ch_18_aug_v3_bandpass.wav,6.59,6.68
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v3_bandpass.wav,37.55,37.61
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v3_bandpass.wav,43.42,43.63
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v3_bandpass.wav,46.72,46.96
audio_recording_2025-09-15T23_57_49.521361Z_ch_22_aug_v3_bandpass.wav,47.56,47.7
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v3_bandpass.wav,7.05,7.23
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v3_bandpass.wav,38.46,38.61
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v3_bandpass.wav,39.99,40.1
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v3_bandpass.wav,43.42,43.64
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v3_bandpass.wav,46.76,46.97
audio_recording_2025-09-15T23_57_49.521361Z_ch_23_aug_v3_bandpass.wav,47.57,47.69
audio_recording_2025-09-16T00_58_49.153757Z_ch_19_aug_v3_bandpass.wav,18.44,18.6
audio_recording_2025-09-16T03_32_49.566619Z_ch_13_aug_v3_bandpass.wav,38.97,39.16
audio_recording_2025-09-16T03_32_49.566619Z_ch_21_aug_v3_bandpass.wav,40.48,40.58
audio_recording_2025-09-16T03_37_49.296490Z_ch_13_aug_v3_bandpass.wav,15.96,16.09
audio_recording_2025-09-16T03_37_49.296490Z_ch_13_aug_v3_bandpass.wav,53.57,53.78
audio_recording_2025-09-16T03_37_49.296490Z_ch_19_aug_v3_bandpass.wav,15.97,16.16
audio_recording_2025-09-16T03_37_49.296490Z_ch_19_aug_v3_bandpass.wav,23.64,23.71
audio_recording_2025-09-16T03_37_49.296490Z_ch_19_aug_v3_bandpass.wav,52.09,52.19
audio_recording_2025-09-16T03_37_49.296490Z_ch_22_aug_v3_bandpass.wav,46.21,46.33
audio_recording_2025-09-16T03_37_49.296490Z_ch_22_aug_v3_bandpass.wav,50.29,50.48
audio_recording_2025-09-16T03_37_49.296490Z_ch_22_aug_v3_bandpass.wav,52.21,52.41
audio_recording_2025-09-16T04_06_49.212590Z_ch_04_aug_v3_bandpass.wav,57.73,57.9
audio_recording_2025-09-16T04_06_49.212590Z_ch_05_aug_v3_bandpass.wav,57.73,57.9
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,6.43,6.57
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,8.96,9.46
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,14.01,14.33
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,27.7,27.96
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,30.46,30.71
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,33.87,34.05
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,35.03,35.48
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,36.17,36.48
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,37.44,37.63
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,39.06,39.31
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,40.01,40.1
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,42.21,42.35
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,45.46,45.77
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,56.86,57.09
audio_recording_2025-09-16T05_31_48.715683Z_ch_29_aug_v3_bandpass.wav,58.39,58.61
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v3_bandpass.wav,13.2,13.32
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v3_bandpass.wav,19.81,19.96
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v3_bandpass.wav,57.38,57.66
audio_recording_2025-09-16T06_18_48.203987Z_ch_23_aug_v3_bandpass.wav,58.51,58.81
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v3_bandpass.wav,19.82,19.9
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v3_bandpass.wav,27.38,27.68
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v3_bandpass.wav,57.39,57.65
audio_recording_2025-09-16T06_18_48.203987Z_ch_25_aug_v3_bandpass.wav,58.51,58.81
audio_recording_2025-09-16T06_18_48.203987Z_ch_31_aug_v3_bandpass.wav,19.79,19.9
audio_recording_2025-09-16T06_18_48.203987Z_ch_31_aug_v3_bandpass.wav,57.38,57.66
audio_recording_2025-09-16T06_18_48.203987Z_ch_31_aug_v3_bandpass.wav,58.53,58.8
audio_recording_2025-09-16T10_42_48.936602Z_ch_19_aug_v3_bandpass.wav,8.71,8.8
audio_recording_2025-09-16T10_54_49.456587Z_ch_22_aug_v3_bandpass.wav,29.59,29.71
audio_recording_2025-09-16T10_54_49.456587Z_ch_22_aug_v3_bandpass.wav,46.33,46.48
audio_recording_2025-09-16T13_26_47.925666Z_ch_08_aug_v3_bandpass.wav,33.74,33.94
audio_recording_2025-09-16T13_26_47.925666Z_ch_08_aug_v3_bandpass.wav,57.17,57.25
audio_recording_2025-09-16T13_29_48.035872Z_ch_00_aug_v3_bandpass.wav,59.22,59.54
audio_recording_2025-09-16T13_29_48.035872Z_ch_03_aug_v3_bandpass.wav,1.41,1.48
audio_recording_2025-09-16T13_29_48.035872Z_ch_03_aug_v3_bandpass.wav,14.81,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_04_aug_v3_bandpass.wav,14.81,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_05_aug_v3_bandpass.wav,1.4,1.48
audio_recording_2025-09-16T13_29_48.035872Z_ch_05_aug_v3_bandpass.wav,14.83,14.89
audio_recording_2025-09-16T13_29_48.035872Z_ch_06_aug_v3_bandpass.wav,14.82,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_10_aug_v3_bandpass.wav,14.83,14.88
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v3_bandpass.wav,14.82,14.89
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v3_bandpass.wav,15.89,16.21
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v3_bandpass.wav,19.07,19.12
audio_recording_2025-09-16T13_29_48.035872Z_ch_15_aug_v3_bandpass.wav,59.19,59.56
audio_recording_2025-09-16T14_13_47.920001Z_ch_21_aug_v3_bandpass.wav,53.28,53.42
audio_recording_2025-09-16T14_47_47.876006Z_ch_22_aug_v3_bandpass.wav,18.99,19.09
audio_recording_2025-09-16T14_47_47.876006Z_ch_22_aug_v3_bandpass.wav,19.68,19.82
audio_recording_2025-09-16T15_34_47.927955Z_ch_17_aug_v3_bandpass.wav,5.35,5.46
audio_recording_2025-09-16T15_34_47.927955Z_ch_17_aug_v3_bandpass.wav,50.73,50.81
audio_recording_2025-09-16T16_34_47.937812Z_ch_17_aug_v3_bandpass.wav,27.19,27.37
audio_recording_2025-09-16T19_35_47.882919Z_ch_15_aug_v3_bandpass.wav,1.85,1.94
audio_recording_2025-09-16T19_35_47.882919Z_ch_15_aug_v3_bandpass.wav,6.24,6.41
audio_recording_2025-09-16T19_35_47.882919Z_ch_19_aug_v3_bandpass.wav,6.3,6.36
audio_recording_2025-09-16T19_35_47.882919Z_ch_19_aug_v3_bandpass.wav,14.72,14.8
audio_recording_2025-09-16T19_35_47.882919Z_ch_23_aug_v3_bandpass.wav,6.3,6.38
audio_recording_2025-09-16T19_35_47.882919Z_ch_23_aug_v3_bandpass.wav,7.92,8.03
audio_recording_2025-09-16T19_35_47.882919Z_ch_23_aug_v3_bandpass.wav,13.83,14.0
audio_recording_2025-09-16T20_46_47.891986Z_ch_21_aug_v3_bandpass.wav,10.58,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_22_aug_v3_bandpass.wav,10.58,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_22_aug_v3_bandpass.wav,39.81,39.9
audio_recording_2025-09-16T20_46_47.891986Z_ch_23_aug_v3_bandpass.wav,10.58,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_23_aug_v3_bandpass.wav,39.81,39.9
audio_recording_2025-09-16T20_46_47.891986Z_ch_25_aug_v3_bandpass.wav,10.6,10.73
audio_recording_2025-09-16T20_46_47.891986Z_ch_25_aug_v3_bandpass.wav,39.8,39.9
audio_recording_2025-09-16T20_46_47.891986Z_ch_28_aug_v3_bandpass.wav,10.6,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_28_aug_v3_bandpass.wav,55.73,55.8
audio_recording_2025-09-16T20_46_47.891986Z_ch_29_aug_v3_bandpass.wav,10.6,10.72
audio_recording_2025-09-16T20_46_47.891986Z_ch_31_aug_v3_bandpass.wav,10.6,10.72
audio_recording_2025-09-17T01_44_47.878333Z_ch_09_aug_v3_bandpass.wav,32.69,32.8
audio_recording_2025-09-17T01_53_47.941888Z_ch_16_aug_v3_bandpass.wav,0.18,0.27
audio_recording_2025-09-17T01_53_47.941888Z_ch_17_aug_v3_bandpass.wav,14.12,14.31
audio_recording_2025-09-17T03_20_47.906825Z_ch_22_aug_v3_bandpass.wav,11.05,11.16
audio_recording_2025-09-17T07_20_47.920217Z_ch_21_aug_v3_bandpass.wav,33.48,33.62
audio_recording_2025-09-17T08_23_47.876323Z_ch_09_aug_v3_bandpass.wav,3.34,3.42
audio_recording_2025-09-17T08_23_47.876323Z_ch_09_aug_v3_bandpass.wav,17.12,17.31
audio_recording_2025-09-17T08_23_47.876323Z_ch_16_aug_v3_bandpass.wav,18.92,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_17_aug_v3_bandpass.wav,18.92,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_18_aug_v3_bandpass.wav,18.91,19.0
audio_recording_2025-09-17T08_23_47.876323Z_ch_22_aug_v3_bandpass.wav,18.91,19.0
audio_recording_2025-09-17T08_23_47.876323Z_ch_25_aug_v3_bandpass.wav,18.91,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_25_aug_v3_bandpass.wav,39.23,39.29
audio_recording_2025-09-17T08_23_47.876323Z_ch_29_aug_v3_bandpass.wav,2.96,3.04
audio_recording_2025-09-17T08_23_47.876323Z_ch_29_aug_v3_bandpass.wav,18.92,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_31_aug_v3_bandpass.wav,2.94,3.05
audio_recording_2025-09-17T08_23_47.876323Z_ch_31_aug_v3_bandpass.wav,18.92,18.99
audio_recording_2025-09-17T09_06_47.934589Z_ch_18_aug_v3_bandpass.wav,55.25,55.37
audio_recording_2025-09-17T11_20_47.884965Z_ch_15_aug_v3_bandpass.wav,47.62,47.7
audio_recording_2025-09-17T14_13_47.908562Z_ch_23_aug_v3_bandpass.wav,33.21,33.33
audio_recording_2025-09-17T14_13_47.908562Z_ch_23_aug_v3_bandpass.wav,50.99,51.1
audio_recording_2025-09-17T21_21_47.901021Z_ch_13_aug_v3_bandpass.wav,58.95,59.05
audio_recording_2025-09-17T21_21_47.901021Z_ch_13_aug_v3_bandpass.wav,24.47,24.53
audio_recording_2025-09-18T01_15_47.915687Z_ch_21_aug_v3_bandpass.wav,48.91,48.99
audio_recording_2025-09-18T01_15_47.915687Z_ch_21_aug_v3_bandpass.wav,52.55,52.63
audio_recording_2025-09-18T02_13_47.874396Z_ch_18_aug_v3_bandpass.wav,14.85,14.94
audio_recording_2025-09-18T06_33_48.029668Z_ch_15_aug_v3_bandpass.wav,15.69,15.83
audio_recording_2025-09-18T06_33_48.029668Z_ch_15_aug_v3_bandpass.wav,49.18,50.14
audio_recording_2025-09-18T07_17_47.906972Z_ch_14_aug_v3_bandpass.wav,37.44,37.57
audio_recording_2025-09-18T10_26_47.921112Z_ch_21_aug_v3_bandpass.wav,16.44,16.59
audio_recording_2025-09-18T11_34_47.905925Z_ch_14_aug_v3_bandpass.wav,1.49,1.59
audio_recording_2025-09-18T11_34_47.905925Z_ch_15_aug_v3_bandpass.wav,1.49,1.6
audio_recording_2025-09-18T11_34_47.905925Z_ch_16_aug_v3_bandpass.wav,1.72,1.83
audio_recording_2025-09-18T11_34_47.905925Z_ch_17_aug_v3_bandpass.wav,1.73,1.83
audio_recording_2025-09-18T11_34_47.905925Z_ch_18_aug_v3_bandpass.wav,1.73,1.83
audio_recording_2025-09-18T11_34_47.905925Z_ch_23_aug_v3_bandpass.wav,1.73,1.83
audio_recording_2025-09-18T13_33_47.924666Z_ch_18_aug_v3_bandpass.wav,1.95,2.05
audio_recording_2025-09-18T14_17_47.924832Z_ch_15_aug_v3_bandpass.wav,26.09,26.22
audio_recording_2025-09-18T14_17_47.924832Z_ch_15_aug_v3_bandpass.wav,55.82,55.91
audio_recording_2025-09-18T14_59_47.909226Z_ch_05_aug_v3_bandpass.wav,36.65,36.81
audio_recording_2025-09-18T14_59_47.909226Z_ch_05_aug_v3_bandpass.wav,46.49,46.67
audio_recording_2025-09-18T14_59_47.909226Z_ch_10_aug_v3_bandpass.wav,36.66,36.78
audio_recording_2025-09-18T14_59_47.909226Z_ch_10_aug_v3_bandpass.wav,46.49,46.65
audio_recording_2025-09-18T14_59_47.909226Z_ch_11_aug_v3_bandpass.wav,36.65,36.81
audio_recording_2025-09-18T14_59_47.909226Z_ch_11_aug_v3_bandpass.wav,46.49,46.68
audio_recording_2025-09-18T14_59_47.909226Z_ch_12_aug_v3_bandpass.wav,36.66,36.8
audio_recording_2025-09-18T14_59_47.909226Z_ch_13_aug_v3_bandpass.wav,36.66,36.8
audio_recording_2025-09-18T15_38_47.913436Z_ch_05_aug_v3_bandpass.wav,8.0,8.1
audio_recording_2025-09-18T17_21_47.925649Z_ch_06_aug_v3_bandpass.wav,2.92,2.98
audio_recording_2025-09-19T01_53_47.914928Z_ch_17_aug_v3_bandpass.wav,24.5,24.61
audio_recording_2025-09-19T01_53_47.914928Z_ch_17_aug_v3_bandpass.wav,33.39,33.65
audio_recording_2025-09-19T13_43_47.892474Z_ch_19_aug_v3_bandpass.wav,7.16,7.39
audio_recording_2025-09-19T15_29_47.887908Z_ch_13_aug_v3_bandpass.wav,31.86,32.0
audio_recording_2025-09-19T18_13_47.880376Z_ch_18_aug_v3_bandpass.wav,27.85,27.94
audio_recording_2025-09-19T18_13_47.880376Z_ch_18_aug_v3_bandpass.wav,52.19,52.48
audio_recording_2025-09-19T20_50_47.942110Z_ch_14_aug_v3_bandpass.wav,34.05,34.14
audio_recording_2025-09-19T20_50_47.942110Z_ch_14_aug_v3_bandpass.wav,46.92,47.0
audio_recording_2025-09-20T01_36_47.904357Z_ch_19_aug_v3_bandpass.wav,34.28,34.38
audio_recording_2025-09-20T01_49_47.926693Z_ch_22_aug_v3_bandpass.wav,38.85,38.94
audio_recording_2025-09-20T01_49_47.926693Z_ch_22_aug_v3_bandpass.wav,52.08,52.23
audio_recording_2025-09-20T01_52_47.890131Z_ch_17_aug_v3_bandpass.wav,14.35,14.45
audio_recording_2025-09-20T02_52_47.890485Z_ch_18_aug_v3_bandpass.wav,27.33,27.41
audio_recording_2025-09-20T02_52_47.890485Z_ch_18_aug_v3_bandpass.wav,59.33,59.43
audio_recording_2025-09-20T04_47_47.920811Z_ch_13_aug_v3_bandpass.wav,11.74,11.81
audio_recording_2025-09-20T04_47_47.920811Z_ch_13_aug_v3_bandpass.wav,57.76,57.89
audio_recording_2025-09-20T08_16_47.997595Z_ch_22_aug_v3_bandpass.wav,13.31,13.39
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v3_bandpass.wav,18.08,18.27
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v3_bandpass.wav,19.02,19.15
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v3_bandpass.wav,36.35,36.53
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v3_bandpass.wav,40.55,40.73
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v3_bandpass.wav,50.69,50.78
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v3_bandpass.wav,55.17,55.36
audio_recording_2025-09-20T09_08_47.899470Z_ch_05_aug_v3_bandpass.wav,18.08,18.27
audio_recording_2025-09-20T09_08_47.899470Z_ch_05_aug_v3_bandpass.wav,19.03,19.16
audio_recording_2025-09-20T09_08_47.899470Z_ch_05_aug_v3_bandpass.wav,36.36,36.56
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v3_bandpass.wav,18.08,18.26
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v3_bandpass.wav,19.04,19.16
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v3_bandpass.wav,36.36,36.55
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v3_bandpass.wav,55.17,55.35
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,18.94,19.08
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,21.49,21.66
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,23.71,23.81
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,27.78,27.94
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,28.49,28.71
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,29.58,29.79
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,30.7,30.84
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,31.42,31.63
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,32.99,33.16
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,34.58,34.75
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,35.59,35.82
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,38.24,38.42
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,40.29,40.49
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,42.54,42.75
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,43.25,43.51
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,44.73,44.97
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,46.24,46.47
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,49.49,49.68
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,50.71,50.97
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,52.32,52.49
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,53.73,53.96
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,55.83,56.0
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v3_bandpass.wav,58.07,58.27
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,27.76,27.94
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,28.51,28.71
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,29.58,29.78
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,30.69,30.85
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v3_bandpass.wav,31.42,31.64
